0,pb206_pb204,pb207_pb204,1,sr87_sr86,nd143_nd144
,,,1.0,0.702884,0.51304
,,,1.0,0.702942,0.513035
,,,1.0,0.702953,0.513018
,,,1.0,0.703158,0.51298
,,,1.0,0.70319,0.513022
,,,1.0,0.703117,0.513005
,,,1.0,0.702949,0.513028
,,,4.0,0.70406,0.51305
,,,4.0,0.70397,0.51311
,,,4.0,0.70397,0.51311
,,,4.0,0.70388,0.51302
,,,4.0,0.70384,0.51301
,,,4.0,0.70402,0.51307
,,,4.0,0.704207,0.513067
,,,4.0,0.704121,0.513024
,,,4.0,0.70403,0.51307
,,,4.0,0.704045,0.512991
,,,4.0,0.70376,0.51294
,,,4.0,0.70375,0.51291
,,,4.0,0.703605,0.51293
,,,4.0,0.703717,0.51296
,,,4.0,0.703746,0.512989
,,,4.0,0.7037,0.51302
,,,4.0,0.70366,0.512914
,,,4.0,0.70414,0.512952
,,,4.0,0.70368,0.512987
,,,4.0,0.70384,0.512948
,,,4.0,0.70395,0.512805
,,,2.0,0.705577,0.512461
,,,3.0,0.704877,0.512697
,,,3.0,0.705164,0.512589
,,,2.0,0.705238,0.512482
,,,3.0,0.70465,0.512691
,,,3.0,0.705082,0.512551
,,,2.0,0.705375,0.51246
,,,3.0,0.704806,0.512596
,,,3.0,0.70432,0.512867
,,,3.0,0.704585,0.512753
,,,2.0,0.705343,0.512502
,,,3.0,0.70465,0.512697
,,,2.0,0.705238,0.512482
,,,3.0,0.705082,0.512551
,,,3.0,0.705164,0.512589
,,,3.0,0.704806,0.512596
,,,2.0,0.705577,0.512461
,,,2.0,0.70535,0.512478
,,,2.0,0.705375,0.51246
,,,3.0,0.704877,0.512697
,,,3.0,0.704336,0.512788
,,,4.0,0.704011,0.512775
,,,3.0,0.705019,0.512475
,,,2.0,0.705383,0.512463
,,,2.0,0.705411,0.512457
,,,2.0,0.705553,0.512522
,,,3.0,0.705014,0.512549
,,,3.0,0.705136,0.512523
,,,3.0,0.704959,0.512533
,,,3.0,0.704235,0.512842
,,,3.0,0.70444,0.512809
,,,4.0,0.703935,0.512885
,,,3.0,0.7045,0.51269
,,,3.0,0.7042,0.51281
,,,3.0,0.7042,0.51275
,,,3.0,0.7047,0.51241
,,,3.0,0.7046,0.51234
,,,3.0,0.7047,0.51271
,,,3.0,0.7043,0.51275
,,,3.0,0.7043,0.51281
,,,3.0,0.7047,0.51269
,,,3.0,0.7045,0.51258
,,,4.0,0.7041,0.51274
,,,3.0,0.7046,0.51255
,,,3.0,0.7043,0.51279
,,,4.0,0.704,0.51283
,,,3.0,0.7044,0.51278
,,,3.0,0.7045,0.51277
,,,3.0,0.7046,0.51278
,,,4.0,0.7041,0.51279
,,,3.0,0.7044,0.51282
,,,3.0,0.7045,0.51278
,,,3.0,0.70438,0.5127
,,,3.0,0.7044,0.51274
,,,3.0,0.7044,0.51273
,,,3.0,0.7054,0.5127
,,,3.0,0.7049,0.51262
,,,3.0,0.7047,0.51269
,,,3.0,0.7051,0.51269
,,,3.0,0.7042,0.51271
,,,4.0,0.7041,0.5127
,,,4.0,0.7041,0.51271
,,,4.0,0.7041,0.5127
,,,4.0,0.7041,0.51277
,,,4.0,0.7039,0.51271
,,,4.0,0.7041,0.51273
,,,3.0,0.7042,0.51268
,,,3.0,0.7042,0.51266
,,,3.0,0.7042,0.51266
,,,3.0,0.7048,0.51266
,,,3.0,0.7043,0.51275
,,,2.0,0.7046,0.51211
,,,3.0,0.7048,0.51281
,,,3.0,0.7042,0.51279
,,,3.0,0.704409,0.512726
,,,3.0,0.704719,0.512674
,,,3.0,0.70419,0.512779
,,,3.0,0.704306,0.5128
,,,2.0,0.705301,0.512516
,,,2.0,0.705436,0.512571
,,,2.0,0.705688,0.512477
,,,3.0,0.704341,0.51273
,,,3.0,0.704687,0.512736
,,,4.0,0.703984,0.51287
,,,3.0,0.704274,0.512816
,,,3.0,0.704307,0.51284
,,,4.0,0.704036,0.512867
,,,3.0,0.704878,0.512819
,,,3.0,0.704791,0.512845
,,,3.0,0.704303,0.512843
,,,4.0,0.704033,0.512881
,,,3.0,0.704183,0.512892
,,,3.0,0.70498,0.51264
,,,3.0,0.704625,0.51254
,,,2.0,0.7066,0.51228
,,,3.0,0.704275,0.512916
,,,4.0,0.703874,0.512798
,,,4.0,0.703473,0.512825
,,,2.0,0.706776,0.51228
,,,4.0,0.704023,0.512784
,,,4.0,0.703833,0.512845
,,,4.0,0.703512558,0.513010274
,,,3.0,0.704264257,0.512853714
,,,4.0,0.703761265,0.513013402
,,,4.0,0.703821043,0.513012306
,,,4.0,0.703646043,0.513006908
,,,4.0,0.703829,0.512915
,,,4.0,0.703895,0.512924
,,,4.0,0.703731,0.512928
,,,4.0,0.703988,0.512864
,,,3.0,0.705218,0.512863
,,,2.0,0.706287,0.512734
,,,3.0,0.704761,0.512679
,,,3.0,0.705408,0.512794
,,,3.0,0.704624,0.512949
,,,4.0,0.703471,0.513035857
,,,3.0,0.704352,0.512934
,,,4.0,0.703775,0.512972
,,,4.0,0.703645,0.512916
,,,3.0,0.704441,0.512827
,,,3.0,0.704691,0.512828
,,,3.0,0.70462,0.512784
,,,3.0,0.704317,0.512763
,,,3.0,0.704309,0.512777
,,,3.0,0.704607,0.512781
,,,1.0,0.702909,0.513102
,,,4.0,0.7034,0.512911
,,,4.0,0.703234,0.513019
,,,2.0,0.704437,0.512077
,,,2.0,0.70471,0.51226
,,,4.0,0.703348,0.512914
,,,4.0,0.703405,0.513658
,,,3.0,0.704282,0.512694
,,,3.0,0.704708,0.513056
,,,4.0,0.703266,0.513102
,,,4.0,0.703779,0.512914
,,,4.0,0.703803,0.512913
,,,3.0,0.704716,0.512746
,,,4.0,0.703749,0.512948
,,,4.0,0.703563,0.512946
,,,4.0,0.703564,0.512917
,,,4.0,0.70365,0.512939
,,,4.0,0.703531,0.512939
,,,4.0,0.703954,0.512826
,,,3.0,0.704393,0.512723
,,,4.0,0.703604,0.512942
,,,4.0,0.70417,0.512958
,,,4.0,0.703611,0.512914
,,,4.0,0.703368,0.51296
,,,4.0,0.703435,0.512989
,,,4.0,0.704007,0.512825
,,,3.0,0.70467,0.512725
,,,3.0,0.704412,0.512776
,,,4.0,0.703673,0.512976
,,,2.0,0.706757,0.512748
,,,3.0,0.704689,0.512694
,,,2.0,0.707136,0.511687
,,,3.0,0.704708,0.51284
,,,4.0,0.70383,0.513162
,,,3.0,0.70475,0.512746
,,,4.0,0.70378,0.513182
,,,4.0,0.70353,0.513182
,,,4.0,0.70374,0.513217
,,,4.0,0.703965,0.513023
,,,1.0,0.702684,0.513363
,,,4.0,0.703801,0.512991
,,,3.0,0.704217,0.512538
,,,4.0,0.703583,0.51296
,,,0.0,0.702609,0.513495
,,,3.0,0.705637,0.512981
,,,3.0,0.708734,0.51439
,,,2.0,0.707806,0.511778
,,,2.0,0.710714,0.511235
,,,2.0,0.711305,0.511392
,,,2.0,0.705618,0.512609
,,,2.0,0.705997,0.5123
,,,2.0,0.706104,0.512543
,,,3.0,0.706167,0.512892
,,,3.0,0.70658,0.513032
,,,3.0,0.706548,0.512996
,,,4.0,0.703232,0.513154
,,,3.0,0.704442,0.513185
,,,3.0,0.704369,0.513068
,,,4.0,0.703709,0.513033
,,,3.0,0.704585,0.512921
,,,4.0,0.703337,0.513294
,,,4.0,0.703889,0.51328
,,,4.0,0.703396,0.513025
,,,3.0,0.705446,0.512963
,,,3.0,0.704485,0.513149
,,,3.0,0.704515,0.513127
,,,4.0,0.70374,0.51322
,,,4.0,0.70345,0.51288
,,,4.0,0.70383,0.51316
,,,4.0,0.70378,0.51294
,,,4.0,0.70353,0.51318
,,,3.0,0.70473,0.51275
,,,4.0,0.70374,0.51282
,,,2.0,0.70639,0.511936
,,,3.0,0.704191,0.512878
,,,3.0,0.70465173,0.51276314
,,,4.0,0.70412658,0.51299622
,,,4.0,0.70407914,0.51290105
,,,3.0,0.705906,0.512886
,,,4.0,0.703828,0.512875
,,,2.0,0.70817,0.512923
,,,3.0,0.704228,0.512671
,,,3.0,0.704379,0.512725
,,,3.0,0.704234,0.512681
,,,3.0,0.704233,0.512679
,,,3.0,0.704416,0.512657
,,,4.0,0.704145,0.512791
,,,4.0,0.704144,0.512789
,,,4.0,0.703822,0.51293
,,,3.0,0.704191,0.512858
,,,3.0,0.704179,0.512876
,,,4.0,0.70402,0.512889
,,,3.0,0.7043,0.5129
,,,3.0,0.7045,0.5128
,,,3.0,0.7045,0.5129
,,,3.0,0.7043,0.5129
,,,3.0,0.7043,0.5129
,,,4.0,0.7041,0.5129
,,,3.0,0.7043,0.5129
,,,4.0,0.7041,0.5129
,,,4.0,0.704,0.5129
,,,3.0,0.7043,0.5129
,,,3.0,0.7044,0.5129
,,,3.0,0.7045,0.5129
,,,3.0,0.7045,0.5129
,,,4.0,0.7039,0.513
,,,3.0,0.7042,0.5129
,,,4.0,0.70407023,0.512920461
,,,4.0,0.70411271,0.51292926
,,,3.0,0.70514438,0.51290006
,,,3.0,0.70529239,0.51296795
,,,3.0,0.70433686,0.51293064
,,,3.0,0.70432135,0.51288406
,,,4.0,0.70381218,0.51295537
,,,3.0,0.704213,0.512724
,,,3.0,0.704414,0.512791
,,,2.0,0.706541,0.512889
,,,4.0,0.7036,0.5129
,,,2.0,0.70536517,0.5124633
,,,3.0,0.7049893,0.51271492
,,,3.0,0.70511479,0.51279429
,,,2.0,0.705366,0.51248911
,,,3.0,0.704714,0.51268735
,,,3.0,0.705841,0.51288
,,,3.0,0.705938,0.512887
,,,4.0,0.703833,0.512954
,,,4.0,0.704083,0.512804
,,,3.0,0.704606,0.512707
,,,3.0,0.704306,0.512419
,,,4.0,0.703742,0.512837
,,,4.0,0.703835,0.51289
,,,3.0,0.704993,0.512475
,,,4.0,0.703284,0.512983
,,,4.0,0.703633,0.512899
,,,3.0,0.7044,0.512615
,,,4.0,0.703453,0.512966
,,,3.0,0.704725,0.512558
,,,3.0,0.704246,0.512744
,,,4.0,0.703768,0.512915
,,,4.0,0.704123,0.512842
,,,0.0,0.702578,0.513331
,,,0.0,0.702279,0.513311
,,,1.0,0.702789,0.513219
,,,4.0,0.703275,0.512956
,,,4.0,0.703997,0.512902
,,,1.0,0.702701,0.513307
,,,1.0,0.702775,0.512874
,,,4.0,0.703937,0.512823
,,,3.0,0.704482,0.512531
,,,3.0,0.704498,0.512525
,,,2.0,0.705018,0.512239
,,,4.0,0.704009,0.512671
,,,3.0,0.704132,0.512657
,,,3.0,0.70427,0.512554
,,,3.0,0.704316,0.512648
,,,4.0,0.70368,0.512835
,,,4.0,0.703816,0.513011
,,,4.0,0.703656,0.512985
,,,4.0,0.704042,0.512753
,,,3.0,0.704561,0.513055
,,,4.0,0.703549,0.512976
,,,4.0,0.703664,0.512909
,,,1.0,0.70317,0.513037
,,,4.0,0.70351,0.51296
,,,4.0,0.704051,0.512877
,,,4.0,0.703972,0.51283
,,,1.0,0.702875,0.51322
,,,4.0,0.703318,0.513094
,,,1.0,0.702902,0.513305
,,,0.0,0.702269,0.513267
,,,1.0,0.702444,0.512719
,,,4.0,0.70383,0.514124
,,,3.0,0.704587,0.513226
,,,4.0,0.703276,0.513402
,,,0.0,0.702331,0.513451
,,,0.0,0.702338,0.513428
,,,1.0,0.703161,0.512947
,,,4.0,0.703926,0.512785
,,,4.0,0.703667,0.51308
,,,4.0,0.703898,0.513029
,,,4.0,0.703547,0.512909
,,,4.0,0.703913,0.512972
,,,4.0,0.70414,0.512848
,,,3.0,0.70489,0.512578
,,,3.0,0.70421,0.512921
,,,4.0,0.70389,0.512937
,,,4.0,0.703319,0.512893
,,,1.0,0.703089,0.512882
,,,1.0,0.703092,0.513251
,,,4.0,0.703806,0.512917
,,,4.0,0.703771,0.512878
,,,1.0,0.702979,0.513049
,,,3.0,0.704967,0.512749
,,,2.0,0.707004,0.512579
,,,1.0,0.702649,0.513377
,,,4.0,0.703506,0.512941
,,,4.0,0.70374,0.512858
,,,3.0,0.704923,0.512791
,,,1.0,0.703065,0.513482
,,,4.0,0.70384,0.512556
,,,1.0,0.703143,0.513082
,,,3.0,0.705219,0.512837
,,,4.0,0.703746,0.512891
,,,4.0,0.703479,0.512929
,,,4.0,0.703726,0.512896
,,,4.0,0.703588,0.512872
,,,4.0,0.70365,0.512858
,,,4.0,0.703501,0.51285
,,,4.0,0.703432,0.512862
,,,4.0,0.703399,0.512868
,,,4.0,0.703349,0.512837
,,,3.0,0.70433,0.512663
,,,3.0,0.705198,0.512716
,,,3.0,0.705012,0.512739
,,,3.0,0.705088,0.512629
,,,3.0,0.704758,0.512641
,,,3.0,0.70504,0.512728
,,,3.0,0.705004,0.512724
,,,0.0,0.70244,0.513248
,,,3.0,0.70446,0.512787
,,,3.0,0.70466,0.512787
,,,3.0,0.70452,0.512707
,,,3.0,0.70457,0.51274
,,,2.0,0.709091,0.511855
,,,2.0,0.708931,0.511896
,,,2.0,0.708659,0.511894
,,,3.0,0.704293,0.512756
,,,4.0,0.703359,0.512879
,,,4.0,0.70331,0.512872
,,,4.0,0.703305,0.512881
,,,3.0,0.704288,0.512763
,,,4.0,0.703327,0.512876
,,,4.0,0.704046,0.512758
,,,3.0,0.704265,0.512758
,,,3.0,0.704162,0.512743
,,,4.0,0.704134,0.51276
,,,2.0,0.70599,0.512526
,,,3.0,0.70577,0.512818
,,,3.0,0.70564,0.512694
,,,3.0,0.704273,0.512644
,,,3.0,0.704809,0.512721
,,,2.0,0.708697,0.512517
,,,4.0,0.703782,0.512592
,,,4.0,0.703687,0.512612
,,,4.0,0.704023,0.512617
,,,4.0,0.703969,0.512629
,,,4.0,0.703734,0.512623
,,,4.0,0.703695,0.5126
,,,4.0,0.703611,0.512939
,,,4.0,0.703351,0.512936
,,,4.0,0.704138,0.512824
,,,4.0,0.70382,0.512735
,,,4.0,0.703426,0.512936
,,,4.0,0.703956,0.51263
,,,3.0,0.704459,0.512726
,,,4.0,0.704035,0.512633
,,,4.0,0.703961,0.512628
,,,4.0,0.704064,0.512741
,,,4.0,0.703613,0.51277
,,,4.0,0.703633,0.512774
,,,4.0,0.70349,0.512714
,,,4.0,0.703513,0.512715
,,,4.0,0.703405,0.512835
,,,4.0,0.703346,0.512847
,,,4.0,0.703413,0.512824
,,,4.0,0.70394,0.512824
,,,4.0,0.703907,0.512812
,,,4.0,0.703811,0.512826
,,,4.0,0.703737,0.512821
,,,3.0,0.704397,0.512635
,,,3.0,0.704306,0.512641
,,,3.0,0.704437,0.512565
,,,4.0,0.70417,0.512958
,,,4.0,0.703531,0.512939
,,,4.0,0.703564,0.512917
,,,3.0,0.704633,0.512708
,,,3.0,0.704308,0.512766
,,,4.0,0.70358,0.512922
,,,4.0,0.703749,0.512948
,,,4.0,0.70417,0.512958
,,,4.0,0.704,0.51276
,,,3.0,0.704615,0.51246
,,,3.0,0.704947,0.512513
,,,2.0,0.709443,0.512262
,,,2.0,0.710107,0.512875
,,,3.0,0.704682,0.512696
,,,3.0,0.704798,0.512609
,,,3.0,0.70485,0.512778
,,,3.0,0.705002,0.512777
,,,3.0,0.70516,0.512687
,,,3.0,0.70506,0.51273
,,,3.0,0.705,0.512712
,,,3.0,0.70549,0.512665
,,,3.0,0.70475,0.512682
,,,3.0,0.70512,0.512676
,,,4.0,0.704054,0.512829
,,,3.0,0.704302,0.512799
,,,2.0,0.705841,0.512635
,,,3.0,0.705341,0.512626
,,,2.0,0.708556,0.512522
,,,4.0,0.703779,0.512814
,,,2.0,0.707351,0.512443
,,,2.0,0.710139,0.512435
,,,2.0,0.707842,0.512124
,,,2.0,0.705761,0.512573
,,,2.0,0.706881,0.512485
,,,2.0,0.706842,0.512492
,,,2.0,0.70691,0.51242
,,,2.0,0.706236,0.512516
,,,2.0,0.706699,0.512577
,,,2.0,0.705549,0.512628
,,,3.0,0.705538,0.512652
,,,2.0,0.707146,0.512463
,,,2.0,0.706911,0.512497
,,,2.0,0.70595,0.512604
,,,2.0,0.70803,0.512456
,,,4.0,0.703677,0.51299
,,,3.0,0.704229,0.512926
,,,3.0,0.70419,0.512855
,,,3.0,0.704512,0.512832
,,,3.0,0.704223,0.512883
,,,3.0,0.704597,0.512932
,,,4.0,0.703806,0.512833
,,,4.0,0.70414,0.512892
,,,4.0,0.703557,0.51289
,,,4.0,0.703678,0.512902
,,,3.0,0.704235,0.512873
,,,4.0,0.703736,0.51291
,,,4.0,0.703885,0.512915
,,,4.0,0.703704,0.512864
,,,4.0,0.703264,0.512961
,,,3.0,0.704542,0.512784
,,,3.0,0.70417,0.512819
,,,3.0,0.70443,0.512867
,,,3.0,0.704377,0.512539
,,,3.0,0.704622,0.512797
,,,3.0,0.704446,0.512525
,,,2.0,0.70464,0.512135
,,,3.0,0.704139,0.512662
,,,3.0,0.704226,0.512359
,,,3.0,0.704479,0.512655
,,,3.0,0.704387,0.512702
,,,3.0,0.704637,0.512329
,,,4.0,0.703977,0.512663
,,,3.0,0.70431,0.512594
,,,3.0,0.704243,0.512491
,,,3.0,0.704106,0.512538
,,,3.0,0.704711,0.512377
,,,3.0,0.704491,0.512303
,,,3.0,0.704464,0.512413
,,,3.0,0.704504,0.512418
,,,3.0,0.704605,0.512328
,,,2.0,0.704814,0.512308
,,,3.0,0.704581,0.512395
,,,3.0,0.704384,0.512309
,,,4.0,0.703999,0.512544
,,,4.0,0.703903,0.512556
,,,3.0,0.704228,0.512742
,,,3.0,0.704207,0.512789
,,,4.0,0.704091,0.512609
,,,3.0,0.704658,0.51265
,,,3.0,0.704549,0.512628
,,,3.0,0.704307,0.512444
,,,3.0,0.704145,0.512652
,,,3.0,0.704283,0.512632
,,,3.0,0.704211,0.512784
,,,2.0,0.706224,0.512589
,,,2.0,0.705819,0.512654
,,,3.0,0.705067,0.512715
,,,3.0,0.704578,0.512563
,,,4.0,0.703951,0.512795
,,,4.0,0.703778,0.512806
,,,3.0,0.704272,0.512794
,,,4.0,0.70391,0.51289
,,,4.0,0.703979,0.512708
,,,4.0,0.703841,0.512714
,,,4.0,0.70408,0.51295
,,,4.0,0.70385,0.51292
,,,4.0,0.70362,0.51291
,,,4.0,0.70363,0.51293
,,,4.0,0.70361,0.51293
,,,4.0,0.70365,0.51288
,,,2.0,0.7059,0.51254
,,,3.0,0.70542,0.51264
,,,3.0,0.70551,0.51263
,,,3.0,0.70543,0.51266
,,,3.0,0.70551,0.51263
,,,2.0,0.707956,0.511761
,,,2.0,0.707885,0.511809
,,,2.0,0.707694714,0.511788857
,,,2.0,0.70764,0.511682
,,,2.0,0.708121,0.511624
,,,2.0,0.70796,0.511611
,,,2.0,0.70782,0.511888
,,,2.0,0.707511,0.511833
,,,2.0,0.708802,0.51184
,,,2.0,0.7067,0.512273
,,,2.0,0.706773,0.512332
,,,2.0,0.707426,0.512524
,,,3.0,0.70428,0.512689
,,,2.0,0.70718,0.512379
,,,3.0,0.704213,0.513
,,,4.0,0.703428,0.5129
,,,4.0,0.704087,0.5129
,,,4.0,0.703786,0.5129
,,,3.0,0.704195,0.5128
,,,4.0,0.703288,0.513
,,,3.0,0.70419,0.5129
,,,3.0,0.704244,0.5128
,,,3.0,0.7051,0.51285
,,,2.0,0.711094,0.512356
,,,2.0,0.710507,0.512569
,,,2.0,0.70639,0.512849
,,,2.0,0.707929,0.512832
,,,2.0,0.706666,0.512821
,,,2.0,0.706597,0.512866
,,,3.0,0.705544,0.512793
,,,2.0,0.71164,0.51246
,,,2.0,0.709726,0.512714
,,,2.0,0.708826,0.512689
,,,2.0,0.710816,0.512815
,,,3.0,0.705549,0.512887
,,,2.0,0.708121,0.512399
,,,2.0,0.706091,0.51202
,,,2.0,0.706346,0.512018
,,,2.0,0.705984,0.511855
,,,2.0,0.706766,0.511856
,,,2.0,0.706931,0.511817
,,,2.0,0.706818,0.511853
,,,2.0,0.707216,0.511997
,,,2.0,0.707002,0.512046
,,,4.0,0.70409,0.512832
,,,4.0,0.70378,0.512938
,,,4.0,0.70409,0.51265
,,,3.0,0.704333,0.512815
,,,3.0,0.704335,0.512808
,,,3.0,0.704249,0.512792
,,,4.0,0.704029,0.512908
,,,4.0,0.703949,0.512904
,,,4.0,0.703814,0.512907
,,,3.0,0.704339,0.512896
,,,4.0,0.704142,0.512826
,,,2.0,0.708422,0.512596
,,,2.0,0.70713,0.512559
,,,3.0,0.704166,0.512828
,,,2.0,0.708395,0.512577
,,,3.0,0.704244,0.512826
,,,2.0,0.708406,0.512583
,,,2.0,0.706115,0.512514
,,,2.0,0.705865,0.51253
,,,2.0,0.708002,0.512476
,,,2.0,0.708485,0.51263
,,,2.0,0.708817,0.51236
,,,2.0,0.707889,0.512372
,,,2.0,0.707834,0.512368
,,,3.0,0.704601,0.51288
,,,3.0,0.705016,0.51287
,,,2.0,0.708,0.512511
,,,2.0,0.70842,0.512628
,,,3.0,0.70483,0.512855
,,,2.0,0.709482,0.512504
,,,2.0,0.709581,0.512476
,,,2.0,0.708805,0.512565
,,,2.0,0.708255,0.512621
,,,2.0,0.708325,0.512631
,,,3.0,0.704522,0.512877
,,,4.0,0.703619,0.512966
,,,3.0,0.704645,0.512851
,,,2.0,0.705934,0.512547
,,,2.0,0.705856,0.512553
,,,1.0,0.703165,0.512896
,,,4.0,0.703386,0.512823
,,,2.0,0.709504,0.512494
,,,2.0,0.708426,0.512557
,,,2.0,0.709734,0.512486
,,,2.0,0.708707,0.512511
,,,2.0,0.70713,0.512573
,,,4.0,0.7035,0.512896
,,,4.0,0.703475,0.512872
,,,4.0,0.70349,0.512884
,,,3.0,0.704938,0.512818
,,,4.0,0.703977,0.512846
,,,2.0,0.706115,0.512514
,,,2.0,0.705865,0.51253
,,,4.0,0.703986,0.512859
,,,4.0,0.704076,0.512867
,,,4.0,0.703414,0.512814
,,,4.0,0.704076,0.512867
,,,4.0,0.703977,0.512846
,,,4.0,0.703986,0.512859
,,,3.0,0.705049,0.513319
,,,3.0,0.705055,0.513206
,,,3.0,0.705141,0.513341
,,,3.0,0.705045,0.513188
,,,2.0,0.707598,0.512414
,,,2.0,0.706304,0.512431
,,,2.0,0.70683,0.512227
,,,2.0,0.706971,0.512238
,,,2.0,0.706316,0.512422
,,,2.0,0.706587,0.512418
,,,2.0,0.708732,0.512435
,,,2.0,0.707094,0.512414
,,,2.0,0.70673,0.512497
,,,2.0,0.709822,0.512382
,,,2.0,0.711515,0.512346
,,,2.0,0.707055,0.512493
,,,2.0,0.713472,0.512345
,,,2.0,0.717103,0.512221
,,,2.0,0.712448,0.512355
,,,2.0,0.707561,0.512547
,,,2.0,0.714373,0.51237
,,,2.0,0.710026,0.512447
,,,2.0,0.711094,0.512376
,,,2.0,0.707707,0.512389
,,,2.0,0.708505,0.512396
,,,2.0,0.706692,0.512536
,,,2.0,0.710002,0.511882
,,,2.0,0.710024,0.511883714
,,,2.0,0.710023,0.511885
,,,2.0,0.710017,0.511882
,,,2.0,0.709918,0.511875
,,,2.0,0.709906,0.51187
,,,2.0,0.71001,0.511867
,,,2.0,0.710089,0.511884
,,,2.0,0.710052,0.512425
,,,2.0,0.710655,0.512441
,,,2.0,0.709168,0.512431
,,,2.0,0.706478,0.512094
,,,2.0,0.706613,0.512445
,,,2.0,0.70671,0.512461
,,,2.0,0.706614,0.512484
,,,2.0,0.706593,0.51249
,,,2.0,0.706591,0.512457714
,,,2.0,0.707035,0.512457
,,,4.0,0.703663,0.512926
,,,2.0,0.708844,0.511585
,,,2.0,0.705458,0.512583
,,,2.0,0.708362,0.511715
,,,2.0,0.7088286,0.5111808
,,,2.0,0.708824,0.511249
,,,2.0,0.710651,0.511788
,,,2.0,0.710369,0.511619
,,,2.0,0.710505,0.511669
,,,2.0,0.710634,0.51172
,,,2.0,0.710097,0.511785
,,,2.0,0.709747,0.511843
,,,2.0,0.709911,0.511932
,,,2.0,0.709828,0.511833
,,,2.0,0.709796,0.511828
,,,2.0,0.709808,0.511897
,,,2.0,0.709566,0.511876
,,,2.0,0.709748,0.511832
,,,2.0,0.709679,0.511882
,,,2.0,0.70965,0.511883
,,,2.0,0.709555,0.511925
,,,2.0,0.709792,0.511981
,,,2.0,0.709788,0.51183
,,,2.0,0.709736,0.511848
,,,2.0,0.710115,0.511978
,,,2.0,0.710037,0.51199
,,,2.0,0.705956,0.512181
,,,2.0,0.707371,0.512416
,,,2.0,0.707362,0.512597
,,,2.0,0.7056,0.512604
,,,3.0,0.7054,0.512617
,,,2.0,0.7062,0.512647
,,,3.0,0.705541,0.512872
,,,2.0,0.707314,0.512856
,,,2.0,0.708675,0.512619
,,,2.0,0.709144,0.512636
,,,2.0,0.708343,0.512635
,,,2.0,0.708603,0.512616
,,,2.0,0.706702,0.512531
,,,2.0,0.706815,0.512604
,,,2.0,0.707898,0.512585
,,,2.0,0.707939,0.512461
,,,2.0,0.708818,0.512511
,,,3.0,0.705589,0.512949
,,,3.0,0.705149,0.512987
,,,2.0,0.708727,0.512695
,,,2.0,0.707384,0.51272
,,,2.0,0.707705,0.512834
,,,3.0,0.705871,0.512791
,,,3.0,0.705061,0.512961
,,,2.0,0.709241,0.512814
,,,4.0,0.703921,0.512804
,,,3.0,0.704785,0.512764
,,,2.0,0.706404,0.512623
,,,2.0,0.705626,0.512616
,,,4.0,0.703481,0.512961
,,,3.0,0.704563,0.512672
,,,4.0,0.70411,0.512965
,,,3.0,0.704609,0.512811
,,,3.0,0.705074,0.512836
,,,4.0,0.70402,0.512945
,,,3.0,0.704191,0.512967
,,,2.0,0.707788,0.512619
,,,2.0,0.706544,0.512432
,,,2.0,0.706069,0.512421
,,,2.0,0.70639,0.511728
,,,2.0,0.707249,0.512797
,,,2.0,0.708354,0.512471
,,,2.0,0.710269,0.512384
,,,2.0,0.707703,0.512413
,,,2.0,0.707475,0.512406
,,,2.0,0.706809,0.512486
,,,2.0,0.706827,0.512492
,,,2.0,0.706449,0.512514
,,,2.0,0.706685,0.512496
,,,2.0,0.70536,0.512494
,,,2.0,0.70568,0.512556
,,,2.0,0.70534,0.512524
,,,3.0,0.70493,0.512573
,,,3.0,0.70435,0.512675
,,,3.0,0.70506,0.512646
,,,3.0,0.704553,0.512632
,,,2.0,0.70635,0.512134
,,,2.0,0.707187,0.512524
,,,2.0,0.707962,0.512574
,,,2.0,0.707764,0.512462
,,,2.0,0.70838,0.513069
,,,2.0,0.71099,0.51283
,,,2.0,0.70882,0.513085
,,,2.0,0.7079,0.512953
,,,2.0,0.71456,0.512935
,,,4.0,0.703919,0.512884
,,,2.0,0.70665,0.51258
,,,3.0,0.704487,0.512828
,,,4.0,0.70349,0.51291
,,,4.0,0.703615,0.512805
,,,2.0,0.706421,0.512714
,,,3.0,0.70442,0.512701
,,,3.0,0.704637,0.512687
,,,4.0,0.703647,0.512761
,,,2.0,0.705781,0.512664
,,,3.0,0.704213,0.512734
,,,3.0,0.705504,0.512701
,,,3.0,0.70417,0.512651
,,,4.0,0.703357,0.513025
,,,4.0,0.703814,0.51274
,,,4.0,0.703861,0.512698
,,,4.0,0.703886,0.512753
,,,2.0,0.705649,0.512581
,,,2.0,0.709077,0.512094
,,,2.0,0.709427,0.512183
,,,2.0,0.710099,0.512146
,,,2.0,0.708684,0.512118
,,,2.0,0.709055,0.512107
,,,2.0,0.708172,0.512215
,,,2.0,0.712739,0.512148
,,,2.0,0.713809,0.512138
,,,2.0,0.719958,0.512155
,,,2.0,0.715043,0.51209
,,,2.0,0.712576,0.512097
,,,2.0,0.713983,0.512155
,,,2.0,0.707526,0.512338
,,,2.0,0.706532,0.512316
,,,2.0,0.706585,0.512269
,,,2.0,0.710389,0.512297
,,,2.0,0.707481,0.512289
,,,2.0,0.708805,0.512393
,,,2.0,0.706358,0.511637
,,,2.0,0.708666,0.512264
,,,2.0,0.706319,0.512291
,,,2.0,0.710131,0.512263
,,,2.0,0.707186,0.512249
