,pb206_pb204,pb207_pb204
76736,19.57348,15.62717
76739,19.34944,15.61921
76740,19.8214,15.6695
76741,19.80189,15.65664
76744,18.98171,15.58651
76745,19.37789,15.59773
76746,19.5273,15.59783
76748,19.22915,15.5816
76751,19.98513,15.66672
76890,20.394,15.655
76891,20.402,15.661
76892,20.404,15.656
76893,20.281,15.637
76894,20.384,15.643
76920,19.75,15.63
77167,17.436,15.662
77169,17.668,15.796
77170,18.33457143,15.63714286
77171,17.523,15.693
77172,18.156,15.841
77176,20.862,16.033
77177,17.818,15.765
77178,17.87,15.711
77179,17.885,15.663
77180,17.813,15.757
77182,17.952,15.568
77183,17.397,15.61
77188,18.157,15.766
77189,17.657,15.732
77190,18.04842857,15.77828571
77191,17.488,15.712
77192,18.548,15.73
77193,18.533,15.836
77194,18.238,15.615
77195,18.003,15.784
77196,17.584,15.722
77197,18.358,15.781
77198,18.228,15.832
77201,18.346,15.794
77202,18.042,15.683
77205,19.039,15.882
77209,17.044,15.632
77210,17.59771429,15.60914286
77211,19.819,15.983
77212,17.612,15.741
77304,20.743,15.718
77305,20.679,15.713
77306,20.664,15.711
77307,21.308,15.742
77308,20.861,15.727
77309,20.471,15.707
77310,20.716,15.718
77311,18.922,15.527
77312,18.172,15.492
77315,20.458,15.707
77316,18.193,15.492
77317,21.987,15.872
77318,20.254,15.694
77319,18.176,15.493
77354,18.367,15.461
77363,18.517,15.541
77409,19.71,15.69
77410,19.58,15.7
77411,20.26,15.71
77412,19.83,15.75
77413,18.52,15.64
77414,20.09,15.74
77415,17.65,15.51
77416,18.42,15.64
77417,17.67,15.68
77491,20.248,15.73
77492,18.518,15.642
77495,20.758,15.787
77502,18.907,15.667
77503,19.057,15.655
77597,19.21,15.63
77598,16.529,15.251
77599,16.114,15.202
77600,16.542,15.256
77601,16.813,15.292
77602,16.651,15.275
77603,16.872,15.327
77604,16.884,15.325
77685,18.355,15.526
77686,18.545,15.516
77702,19.106,15.632
77703,18.573,15.528
77861,18.024,15.476
77865,18.143,15.452
77949,18.413,15.53
77950,18.333,15.51
77971,18.106,15.487
77972,18.265,15.6
78057,18.498,15.526
78058,18.482,15.541
78128,18.618,15.568
78144,18.355,15.528
78157,18.696,15.556
78289,18.956,15.551
78290,18.673,15.52
78328,18.479,15.525
78353,18.7851,15.6248
78354,18.8187,15.6198
78355,18.824,15.608
78356,18.801,15.606
78357,18.84,15.615
78358,18.83666667,15.61466667
78373,18.722,15.611
78376,18.782,15.587
78385,18.759,15.594
78386,18.717,15.596
78395,18.745,15.615
78396,18.729,15.575
78397,18.781,15.615
78400,18.745,15.615
78401,18.772,15.618
78517,18.851,15.638
78521,19.11,15.6
78544,19.016,15.61
78545,19.008,15.622
78547,18.844,15.614
78549,18.846,15.607
78553,18.842,15.609
78555,19.34,15.6
78557,19.28,15.61
78558,19.37,15.6
78559,19.31,15.62
78561,19.277,15.596
78562,19.237,15.573
78563,19.294,15.576
78567,19.221,15.573
78568,19.274,15.578
78570,19.016,15.608
78571,18.95,15.613
78572,19.076,15.592
78573,19.075,15.597
78575,19.226,15.586
78576,19.204,15.587
78577,19.323,15.576
78581,19.167,15.575
78582,19.174,15.564
78708,18.219,15.518
78709,19.176,15.558
78710,19.321,15.579
78711,19.319,15.569
78712,19.22,15.581
78713,18.876,15.589
78714,18.311,15.524
78715,19.185,15.573
78732,19.33,15.595
78738,19.33,15.589
78740,19.253,15.594
78741,19.228,15.593
78742,19.308,15.59
78743,19.36,15.591
78744,19.355,15.595
78745,19.3,15.604
78746,19.339,15.604
78747,19.298,15.602
78748,19.182,15.6
78750,19.158,15.598
78754,19.249,15.603
78755,19.303,15.602
78756,19.25,15.602
78757,19.297,15.605
78758,19.328,15.598
78775,19.285,15.567
78802,19.305,15.564
78803,19.099,15.52
78937,19.062,15.61
78939,19.153,15.594
78940,19.224,15.594
79054,19.298,15.592
79055,19.293,15.582
79057,18.945,15.674
79058,18.793,15.61
79059,18.933,15.584
79060,18.774,15.572
79061,18.96,15.58
79062,18.796,15.581
79063,18.845,15.606
79064,18.733,15.56633333
79065,18.865,15.557
79066,19.01,15.62
79128,18.77566667,15.59133333
79129,18.793,15.585
79130,18.82,15.599
79131,18.767,15.576
79132,18.643,15.5605
79133,19.006,15.569
79134,19.141,15.651
79172,20.507,15.665
79173,20.493,15.652
79179,20.608,15.693
79180,20.492,15.651
79181,20.532,15.657
79212,19.376,15.621
79213,19.642,15.595
79214,18.851,15.619
79218,18.894,15.607
79223,19.63,15.65
79224,19.16,15.65
79227,19.648,15.59
79228,19.101,15.63
79231,19.619,15.59
79232,19.622,15.587
79233,19.594,15.597
79239,19.616,15.585
79243,19.722,15.595
79246,19.884,15.61
79247,19.118,15.625
79248,19.099,15.622
79250,19.715,15.57
79251,19.903,15.604
79252,19.703,15.618
79253,19.141,15.636
79254,19.367,15.613
79256,19.616,15.614
79257,19.536,15.601
79259,19.127,15.63
79260,19.381,15.648
79261,19.633,15.606
79262,19.694,15.594
79265,19.444,15.596
79266,19.563,15.579
79268,19.458,15.605
79286,19.517,15.602
79287,19.323,15.601
79290,19.34,15.603
79291,19.23,15.664
79296,19.183,15.605
79299,19.255,15.567
79300,19.755,15.589
79301,19.652,15.597
79302,19.584,15.595
79305,19.652,15.639
79308,19.93,15.75
79309,20.57,15.77
79319,20.303,15.742
79320,20.78,15.734
79321,19.79,15.649
79325,20.481,15.692
79326,20.364,15.733
79329,20.654,15.728
79330,20.321,15.62
79331,20.595,15.736
79332,20.637,15.698
79352,19.502,15.619
79353,19.164,15.553
79354,19.236,15.558
79355,20.422,15.68
79356,20.108,15.668
79357,19.856,15.645
79358,19.402,15.642
79359,19.294,15.63
79360,19.952,15.636
79361,19.805,15.599
79362,19.319,15.631
79363,19.321,15.63
79364,19.301,15.623
79365,19.956,15.629
79366,20.09,15.651
79367,18.86,15.606
79368,19.499,15.636
79369,19.341,15.624
79370,19.868,15.648
79371,19.002,15.577
79372,18.91,15.585
79373,19.918,15.668
79375,18.891,15.596
79376,18.781,15.544
79377,18.625,15.537
79378,19.9,15.65
79379,20.06,15.7
79380,20.31,15.68
79383,19.92,15.68
79384,19.49,15.65
79385,19.45,15.67
79386,19.19,15.64
79393,19.118,15.617
79395,19.247,15.631
79396,19.099,15.637
79397,19.668,15.647
79398,20.34,15.643
79400,20.214,15.648
79401,19.18,15.69
79403,19.52,15.66
79410,19.925,15.649
79412,19.977,15.635
79413,19.849,15.64
79417,20.074,15.658
79418,19.764,15.639
79419,20.189,15.664
79441,19.794,15.629
79442,19.73,15.625
79446,19.97,15.647
79447,19.252,15.617
79450,20.347,15.643
79461,19.46,15.613
79490,19.582,15.634
79494,19.339,15.636
79495,20.175,15.658
79496,19.991,15.676
79497,20.403,15.718
79498,19.337,15.642
79500,19.169,15.614
79504,20.4186,15.73463333
79507,20.0667,15.7175
79508,20.1105,15.7164
79509,20.3578,15.7274
79512,20.4811,15.7353
79515,20.2741,15.7182
79517,20.272,15.7279
79518,20.4574,15.7326
79525,20.2032,15.7222
79526,20.4196,15.7246
79533,20.9016,15.7456
79539,19.9948,15.7026
79543,20.6591,15.7404
79544,20.4244,15.7221
79547,20.7139,15.7411
79548,20.8019,15.7474
79584,19.18,15.69
79974,19.289,15.669
79975,19.189,15.626
79976,19.251,15.652
79981,19.296,15.65
79982,19.3,15.655
80037,18.818,15.496
80038,19.037,15.556
80061,18.968,15.559
80062,19.016,15.567
80067,19.094,15.56
80082,18.995,15.558
80083,19.005,15.56
80096,19.016,15.587
80098,18.963,15.559
80099,18.935,15.536
80100,19.007,15.597
80101,19.341,15.594
80237,19.235,15.628
80238,19.12,15.573
80239,19.372,15.664
80279,19.328,15.646
80280,19.282,15.597
80312,18.862,15.538
80313,18.926,15.573
80314,19.108,15.58
80357,19.408,15.666
80360,19.336,15.627
80361,19.182,15.644
80388,19.22,15.622
80392,18.879,15.619
80393,18.68,15.556
80404,18.718,15.538
80405,18.8,15.545
80414,17.303,15.495
80417,18.331,15.55
80418,17.958,15.56
80419,18.835,15.56
80421,17.93,15.63
80434,18.998,15.572
80546,18.6703,15.605
80548,20.531,15.6739
80569,18.48,15.57
80573,18.5,15.58
80577,18.63,15.63
80579,18.74,15.61
80582,18.52,15.59
80583,18.17,15.56
80619,19.195,15.578
80621,18.869,15.569
80622,18.309,15.565
81106,21.15,15.502
81107,19.656,15.325
81108,19.345,15.225
81109,13.741,14.155
81110,17.866,15.425
81111,17.603,14.961
81112,15.226,14.666
81114,17.816,15.069
81115,18.352,14.977
81116,17.693,14.852
81123,16.985,15.219
81253,18.268,15.548
81531,16.834,15.0664
81532,19.768,15.722
81540,14.991,14.39
81541,15.296,14.547
81673,16.649,15.135
81780,14.81,14.693
81781,14.817,14.727
81782,14.816,17.693
81783,15.384,14.658
81784,14.821,14.73
81785,15.194,16.752
81786,14.969,15.55
81787,15.06,15.998
81788,15.385,17.701
81789,14.962,15.534
81790,14.755,14.355
82223,15.148,14.958
82224,16.193,15.119
82226,16.322,15.127
82227,17.747,15.37
82228,16.609,15.2
82232,17.874,15.413
82233,16.346,15.141
82234,17.789,15.382
82239,15.138,14.921
82240,17.022,15.267
82241,15.757,15.061
82242,17.018,15.301
82297,16.925,15.186
82298,17.621,15.332
82299,17.45081818,15.29945455
82399,17.6,15.47
82400,18.62,15.6
82401,17.02,15.3
82402,17.362,15.408
82404,17.602,15.474
82405,18.308,15.501
82406,18.396,15.571
82407,18.615,15.595
82443,18.054,15.442
82548,18.45,15.485
82549,18.008,15.377
82556,18.08,15.436
82560,17.692,15.344
82565,17.865,15.365
82572,18.377,15.47
82575,16.146,15.07
82577,17.454,15.335
82578,16.721,15.247
82579,18.054,15.405
82580,17.753,15.384
82581,18.031,15.41
82584,17.552,15.345
82587,16.807,15.208
82588,17.309,15.297
82589,16.926,15.339
82592,16.734,15.201
82597,18.115,15.478
82598,17.243,15.382
82601,16.165,15.31
82603,18.324,15.437
82604,16.955,15.225
82607,18.277,15.429
82611,16.959,15.207
82617,16.677,15.164
82625,17.117,15.234
82633,18.152,15.438
82637,18.41,15.486
82673,17.625,15.416
82678,16.276,14.976
82679,17.941,15.396
82680,17.76,15.48
82689,15.433,14.826
82691,16.832,15.268
82694,17.688,15.494
82699,17.625,15.446
82703,14.132,14.558
82709,16.045,15.049
82711,14.402,14.646
82714,18.14,15.44
82723,17.789,15.582
82727,17.889,15.486
82730,18.1,15.459
82732,16.846,15.163
82737,15.179,14.75
82738,15.816,14.905
82743,16.301,14.995
82747,15.907,14.948
82750,15.709,14.866
82752,18.029,15.407
82753,16.888,15.177
82754,17.228,15.381
82758,14.781,14.715
83088,17.071,15.195
83095,18.263,15.426
83099,18.23,15.392
83100,18.135,15.386
83119,18.271,15.407
83120,18.266,15.418
83125,18.4186,15.4436
83126,18.0634,15.3792
83128,18.0133,15.3903
83131,18.3946,15.4609
83158,18.0734,15.4104
83159,18.3238,15.4289
83160,18.328,15.4255
83188,14.971,14.662
83189,16.207,14.906
83197,18.429,15.479
83203,18.55475,15.506875
83206,18.29,15.553
83222,18.667,15.667
83278,17.8946,15.3847
83279,17.7448,15.3665
83280,17.7365,15.3662
83281,17.73,15.3594
83282,18.1341,15.4377
83283,17.6901,15.3734
83284,17.8372,15.3969
83285,17.589,15.3562
83286,18.51651429,15.45765714
83287,17.6212,15.3824
83288,18.4267,15.4386
83289,18.3098,15.4367
83290,18.2735,15.4273
83291,17.8971,15.3786
83292,17.8368,15.3706
83293,17.622,15.377
83294,18.281,15.437
83295,18.288,15.444
83296,17.816,15.439
83297,17.827,15.451
83298,17.764,15.424
83299,18.453,15.436
83318,18.442,15.265
83329,18.527,15.305
83334,18.479,15.33
83338,17.022,15.002
83347,16.97,15.001
83348,16.599,14.959
83359,17.686,15.169
83424,19.02,15.63
83425,18.587,15.417
83426,18.876,15.484
83427,19.092,15.535
83428,19.012,15.546
83429,19.279,15.552
83430,17.986,15.387
83431,19.015,15.518
83452,18.0084,15.4092
83500,18.234,15.576
83501,17.572,15.294
83502,18.0608,15.4189
83508,18.439,15.547
83512,18.612,15.582
83515,18.561,15.563
83516,17.42,15.386
83517,18.53,15.486
83518,18.168,15.479
83521,18.309,15.478
83524,18.604,15.571
83526,18.578,15.523
83529,18.528,15.529
83542,17.897,15.398
83571,18.2675,15.46366667
83583,18.1035,15.4235
83586,17.7802,15.3991
83587,17.5266,15.2937
83588,18.0207,15.4245
83591,17.7925,15.4132
83592,17.7273,15.3686
83593,17.6408,15.3729
83595,17.7297,15.3946
83597,17.719,15.3882
83598,17.6551,15.3909
83600,17.984,15.4361
83602,18.2017,15.4546
83606,17.8536,15.4289
83639,18.0654,15.4357
83640,17.7833,15.3981
83643,17.9074,15.4252
83645,18.1597,15.4424
83652,18.284,15.458
83653,18.888,15.505
83654,17.933,15.37
83657,18.134,15.41
83658,18.512,15.441
83659,18.273,15.423
83660,19.119,15.527
83666,17.591,15.317
83668,18.301,15.46
83703,20.177,15.574
83757,17.199,15.09
83758,18.251,15.449
83777,17.747,15.308
83779,17.939,15.437
83780,18.319,15.368
83781,18.212,15.378
83790,17.406,15.147
83811,17.215,15.097
83845,17.162,15.109
83873,18.561,15.489
83889,17.014,15.049
83899,17.962,15.391
83900,17.796,15.338
83905,17.869,15.333
83957,18.392,15.548
83968,18.085,15.424
83973,17.931,15.398
84002,17.846,15.357
84080,17.814,15.311
84089,17.744,15.35
84091,18.034,15.394
84107,17.805,15.343
84151,17.926,15.337
84200,18.075,15.407
84262,17.965,15.388
84298,18.087,15.405
84301,18.079,15.403
84331,18.024,15.409
84367,18.055,15.405
84382,18.489,15.252
84395,17.238,15.215
84397,17.25,15.186
84399,17.39,15.237
84407,17.736,15.387
84419,17.862,15.421
84424,17.208,15.189
84428,16.904,15.19
84438,17.666,15.265
84444,17.281,15.196
84455,17.84,15.411
84459,17.662,15.45
84460,18.216,15.445
84461,17.848,15.39
84462,18.066,15.421
84463,17.621,15.282
84464,18.156,15.387
84465,17.876,15.413
84466,17.465,15.316
84467,17.751,15.507
84468,17.868,15.442
84469,17.878,15.412
84470,17.952,15.252
84471,20.209,15.533
84472,17.356,15.233
84473,16.754,15.21
84474,18.313,15.412
84475,18.033,15.386
84476,17.567,15.233
84477,17.237,15.13
84478,18.09,15.415
84543,17.919,15.403
84544,21.684,15.697
84545,18.105,15.448
84546,18.061,15.46
84547,18.574,15.333
84548,17.723,15.283
84550,18.032,15.457
84551,17.692,15.391
84552,18.148,15.474
84553,16.924,15.476
84554,18.999,15.509
84555,19.994,15.405
84556,18.532,15.529
84563,17.521,15.212
84601,18.109,15.505
84602,17.97,15.573
84607,15.676,14.89
84608,17.565,15.258
84626,17.832,15.529
84646,17.583,15.208
84690,18.009,15.606
84693,17.977,15.575
84696,17.583,15.343
84730,17.315,15.222
84732,17.713,15.444
84733,17.78,15.447
84734,18.02,15.47
84760,17.814,15.435
84761,17.733,15.361
84765,17.528,15.308
84811,19.808,15.563
84812,17.993,15.353
84814,18.113,15.343
84815,21.004,15.512
84816,18.317,15.432
84817,21.051,15.55
84819,20.234,15.558
84822,19.849,15.561
84824,19.868,15.549
84826,18.823,15.307
84829,19.034,15.326
84832,21.723,15.595
84835,21.743,15.622
84836,18.1,15.419
84837,17.485,15.261
84868,18.052,15.495
84877,18.069,15.418
84883,18.066,15.413
84919,17.879,15.53
84934,18.572,15.454
84939,18.389,15.467
84940,18.027,15.568
85011,18.014,15.568
85103,18.376,15.463
85260,17.717,15.412
85261,17.695,15.436
85270,18.308,15.458
85282,18.421,15.509
85283,18.424,15.497
85288,18.335,15.486
85289,18.5033,15.5459
85290,18.439,15.517
85292,18.114,15.49
85298,17.807,15.422
85300,17.925,15.466
85301,17.923,15.455
85303,17.814,15.42
85330,18.95,15.5
85331,18.006,15.497
85334,18.239,15.424
85335,17.601,15.338
85342,18.703,15.518
85343,20.219,15.612
85345,18.531,15.512
85346,18.96,15.538
85347,17.071,15.508
85348,18.152,15.542
85349,18.597,15.511
85350,18.958,15.652
85351,18.498,15.54
85352,19.281,15.57
85353,18.582,15.565
85354,18.639,15.516
85355,18.552,15.521
85356,19.013,15.541
85357,19.284,15.554
85358,18.476,15.508
85359,18.459,15.456
85360,18.083,15.492
85361,18.547,15.498
85362,19.406,15.578
85369,18.322,15.511
85370,17.847,15.472
85371,18.117,15.513
85372,18.245,15.506
85374,18.826,15.561
85378,18.332,15.513
85385,18.295,15.509
85387,18.443,15.495
85388,18.375,15.498
85460,17.708,15.488
85465,18.352,15.526
85475,17.756,15.468
85482,17.909,15.49
85506,18.606,15.616
85507,18.919,15.623
85508,18.571,15.616
85510,18.26,15.507
85523,18.488,15.518
85540,18.814,15.529
85541,18.845,15.537
85542,18.567,15.507
85544,18.867,15.536
85545,20.338,15.634
85552,18.625,15.54
85556,18.644,15.543
85558,18.635,15.57
85851,18.5668,15.5184
85932,19.41,15.574
86069,19.086,15.767
86070,19.0,15.784
86071,19.023,15.745
86172,18.029,15.553
86175,17.913,15.522
86178,18.135,15.562
86184,17.953,15.547
86185,18.02,15.535
86187,18.03,15.547
86188,17.88,15.544
86190,17.878,15.516
86196,17.913,15.546
86198,17.92,15.527
86200,17.889,15.559
86203,17.741,15.499
86204,18.247,15.566
86210,18.027,15.542
86223,17.943,15.525
86271,18.52,15.68
86274,17.807,15.52
86291,17.388,15.454
86294,18.558,15.696
86423,18.691,15.649
86425,18.815,15.651
86426,18.693,15.62
86427,18.71,15.661
86430,18.694,15.648
86431,18.721,15.644
86432,18.553,15.606
86452,18.589,15.639
86453,18.705,15.628
86608,17.603,15.494
86611,17.776,15.505
86613,18.138,15.573
86617,17.788,15.496
86619,17.96,15.556
86622,17.517,15.486
86628,17.704,15.535
86629,17.538,15.464
86630,17.553,15.488
86662,19.9743,15.5887
86663,19.4784,15.6385
86664,19.5721,15.6882
86689,18.171,15.494
86690,19.363,15.57
86691,18.868,15.501
86884,17.732,15.474
86892,19.119,15.553
86893,19.382,15.568
86924,19.396,15.555
86925,19.377,15.538
86926,19.292,15.536
86944,19.492,15.597
86951,19.198,15.562
86961,19.372,15.567
86962,19.17614286,15.56014286
86974,19.243,15.53
86975,19.112,15.555
86981,18.998,15.558
86983,19.072,15.556
86984,18.861,15.567
86985,19.162,15.562
86987,19.04066667,15.55783333
86990,19.201,15.571
86991,19.162,15.559
86992,19.279,15.56
86993,19.087,15.561
86994,19.049,15.546
86995,18.983,15.561
86996,18.853,15.544
86997,19.007,15.55
86998,19.075,15.551
86999,19.072,15.56
87000,19.026,15.562
87011,19.202,15.545
87013,18.99,15.565
87016,19.091,15.55
87017,19.079,15.553
87018,19.165,15.556
87032,19.372,15.539
87033,19.501,15.551
87034,19.51,15.58
87035,19.45,15.576
87044,19.437,15.605
87045,19.527,15.569
87046,19.514,15.566
87047,19.62,15.635
87072,18.419,15.499
87073,18.424,15.494
87074,18.515,15.523
87075,18.427,15.501
87076,18.449,15.492
87077,18.4,15.499
87078,18.489,15.498
87079,18.459,15.494
87080,18.484,15.502
87081,18.475,15.517
87085,17.782,15.477
87086,17.832,15.477
87087,17.827,15.486
87088,17.64,15.459
87089,17.795,15.475
87090,17.635,15.46
87091,17.761,15.464
87099,18.054,15.506
87103,17.983,15.503
87104,18.112,15.511
87114,17.7215,15.4879
87116,17.7207,15.487725
87118,17.9569,15.5079
87123,17.7214,15.4887
87125,18.00984,15.5198
87126,17.7171,15.4895
87127,17.956,15.506
87128,18.127,15.516
87130,17.619,15.473
87131,18.122,15.511
87133,18.547,15.525
87137,18.524,15.443
87138,18.977,15.448
87139,18.892,15.498
87141,18.807,15.477
87142,18.821,15.492
87143,18.803,15.48
87146,18.7,15.56
87148,18.63,15.56
87162,18.713,15.5371
87274,17.18,15.39
87299,17.93,15.52
87351,21.111,15.771
87353,20.552,15.728
87355,19.045,15.631
87370,20.552,15.708
87497,18.857,15.54157143
87500,18.788,15.512
87501,18.675,15.505
87562,18.139,15.585
87664,19.022,15.567
87665,19.041,15.547
87666,19.077,15.694
87667,19.1316,15.567
87668,19.113,15.573
87686,18.82,15.57
87687,18.9,15.59
87689,18.96,15.61
87690,18.9,15.57
87691,18.74,15.56
87694,18.86,15.59
87695,19.0,15.64
87696,18.79,15.61
87699,18.76,15.59
87700,18.92,15.59
87701,19.03,15.58
87702,19.02,15.59
87703,19.06,15.6
87705,18.91,15.58
87754,18.55278105,15.53394455
87755,17.87070399,15.5032103
87756,18.084,15.498
87757,18.13017362,15.53020723
87766,19.698,15.684
87767,18.492,15.498
87769,19.405,15.592
87771,17.916,15.505
87789,17.795,15.472
87795,18.222,15.508
87796,18.174,15.502
87797,18.322,15.512
87798,18.222,15.501
87799,18.217,15.511
87800,18.19,15.511
87801,18.212,15.516
87802,18.308,15.51
87817,17.989,15.52
87818,17.994,15.52
87849,18.145,15.506
87862,18.46,15.461
87937,17.332,15.434
87938,18.084,15.498
87939,17.324,15.432
87946,18.59350177,15.55703204
87947,18.55995264,15.53441633
87948,17.96317379,15.47505463
87949,18.77504148,15.57101603
87950,18.30120909,15.52583854
87979,18.223,15.53
88011,18.71092662,15.57184974
88012,17.95105684,15.51670263
88013,18.23468419,15.53574795
88014,18.14067629,15.53642435
88015,18.23643149,15.54270197
88016,18.40596912,15.54556065
88017,18.56957656,15.55273654
88018,18.13121353,15.51777768
88019,17.68270501,15.47943545
88020,17.82994692,15.50241589
88021,18.11641607,15.51471029
88022,17.58988391,15.45836804
88023,18.16421123,15.52976558
88024,19.11105698,15.63075303
88025,18.49239676,15.54198695
88026,19.01845941,15.62913122
88194,18.322,15.513
88196,18.271,15.475
88197,18.355,15.553
88200,18.347,15.515
88205,18.459,15.613
88303,18.28,15.572
88304,18.272,15.56
88308,18.27,15.533
88313,18.275,15.556
88386,18.215,15.537
88446,18.296,15.563
88459,18.405,15.563
88462,18.225,15.544
88465,18.237,15.551
88466,18.133,15.459
88467,18.129,15.447
88468,18.193,15.509
88469,18.337,15.56
88470,18.247,15.573
88471,18.369,15.578
88472,18.225,15.528
88473,18.211,15.521
88474,18.7727,15.5302
88475,18.7171,15.5189
88476,18.7763,15.5387
88477,18.7431,15.5273
88479,18.74210356,15.58411595
88480,19.16861359,15.61847067
88481,18.71125526,15.60731946
88482,18.71769991,15.60631968
88483,18.9591,15.5857
88484,18.9724,15.576
88485,19.173,15.5878
88488,19.23072287,15.61372016
88489,19.03689391,15.61141991
88490,18.3782,15.5422
88494,19.1674,15.6189
